Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDH05,OUT010,536.60706
FDP26,OUT049,1620.1483
DRG27,OUT035,682.6759
FDQ33,OUT046,2478.884
FDH20,OUT010,183.4347
FDV14,OUT046,1468.5493
DRD01,OUT046,841.66876
NCI17,OUT049,1562.1155
FDF39,OUT010,568.24646
FDX37,OUT046,1600.4077
NCX17,OUT035,3894.9119
FDN03,OUT013,3980.0898
NCS41,OUT010,461.71475
FDH34,OUT045,3059.24
NCX53,OUT018,1912.3726
FDY31,OUT046,2468.1284
FDD20,OUT017,2041.7758
FDE51,OUT045,744.33875
FDV27,OUT046,1439.8192
FDF16,OUT035,2468.942
FDZ02,OUT049,1562.1155
NCK05,OUT045,1018.7567
FDM12,OUT027,5518.0327
NCA05,OUT018,2267.4172
FDX33,OUT045,2648.6301
FDM25,OUT049,2940.701
FDE41,OUT018,1305.6207
FDW14,OUT045,1451.2058
NCD30,OUT046,1562.1155
FDB23,OUT010,721.9392
FDF45,OUT046,947.3172
FDW20,OUT017,2041.7758
FDF47,OUT045,3786.3652
NCR05,OUT019,560.37823
DRB01,OUT046,3068.4573
FDE36,OUT013,2641.5898
FDU56,OUT049,3086.2905
FDB23,OUT049,3828.381
FDN48,OUT049,1467.1261
FDS43,OUT013,3091.8132
NCN05,OUT013,3095.5103
NCL53,OUT049,2940.701
FDL56,OUT046,1439.8192
FDH17,OUT018,1476.6309
FDP37,OUT046,2090.0125
FDG09,OUT019,512.6951
FDA55,OUT045,3786.3652
FDX31,OUT049,3851.486
FDJ41,OUT045,4104.0986
DRC24,OUT045,2506.6353
FDQ21,OUT035,2041.7758
NCT54,OUT045,1516.2727
FDH08,OUT049,3851.486
FDY38,OUT018,3346.6453
DRM11,OUT010,581.76434
FDG32,OUT049,3780.504
NCH18,OUT046,3898.376
FDI20,OUT035,3739.4792
FDA33,OUT018,2267.4172
FDN45,OUT013,3777.9019
FDT45,OUT010,154.48965
FDR32,OUT035,3894.9119
FDA48,OUT017,3785.9133
FDN23,OUT017,2464.1775
NCR18,OUT035,684.0311
FDD45,OUT046,1514.5698
FDI22,OUT018,3196.0764
FDT09,OUT013,2072.287
DRC24,OUT027,4338.9556
FDT39,OUT046,2468.1284
FDX28,OUT045,1572.8406
FDA50,OUT018,1476.6309
FDT33,OUT027,4537.5737
FDQ60,OUT049,2093.7268
NCM19,OUT018,1744.8739
FDF40,OUT046,3950.8347
NCI30,OUT035,3948.2683
FDK34,OUT049,3893.17
FDA38,OUT027,6029.869
FDT02,OUT045,663.4919
FDC11,OUT017,1451.8528
FDD08,OUT046,665.4714
NCS29,OUT046,4124.6514
DRI03,OUT010,434.82825
FDK48,OUT035,1088.2842
FDM52,OUT049,2460.824
FDP49,OUT035,851.1351
DRA24,OUT046,2648.5334
NCJ43,OUT049,2940.701
FDE11,OUT045,3059.24
FDP01,OUT049,2493.8914
FDQ59,OUT018,1267.5598
FDA43,OUT019,467.78732
FDL14,OUT017,2503.7983
FDV50,OUT010,254.82367
FDT01,OUT027,5608.829
NCC42,OUT035,2041.7758
FDO28,OUT046,2027.4907
FDD32,OUT019,219.88054
FDV45,OUT035,3068.219
NCW17,OUT019,307.06696
NCJ17,OUT027,2384.3484
NCF18,OUT049,3082.5935
FDP01,OUT045,2500.1663
FDH24,OUT045,2622.8792
FDI38,OUT027,5617.495
FDX03,OUT035,684.0311
FDY28,OUT046,3675.7053
FDN34,OUT018,2688.313
FDJ02,OUT045,2461.5864
FDW40,OUT019,307.5882
FDX03,OUT017,680.546
FDE17,OUT027,3874.21
FDT58,OUT046,2829.3481
FDI38,OUT013,3709.033
FDW22,OUT035,3823.9297
FDS15,OUT027,3002.3591
NCX06,OUT013,3031.5647
DRK47,OUT035,3894.9119
FDC23,OUT027,5035.9956
FDM56,OUT010,325.76828
FDP21,OUT046,3068.4573
FDP58,OUT046,3744.0535
FDA27,OUT019,578.1106
FDK41,OUT019,221.56645
NCH42,OUT046,3845.0195
FDG29,OUT045,683.38416
FDW15,OUT018,2267.4172
FDD28,OUT018,830.4719
FDQ37,OUT049,3079.9724
FDC23,OUT035,2952.2058
FDV13,OUT035,1480.5829
FDK33,OUT046,3692.266
FDO33,OUT013,1856.2975
FDN21,OUT017,2645.3003
NCW06,OUT027,5516.4185
FDI38,OUT035,3749.9395
FDC21,OUT027,2878.79
NCS05,OUT046,2090.0125
NCN53,OUT049,662.1777
FDV40,OUT010,172.51678
FDG60,OUT017,3886.8794
NCY30,OUT027,5393.5527
FDM40,OUT045,2048.016
NCO30,OUT046,3078.4817
FDK10,OUT046,2984.575
FDM36,OUT045,2924.647
FDN10,OUT013,1980.7509
FDM46,OUT018,1427.935
FDX50,OUT049,1833.2039
FDP33,OUT045,3972.5232
FDO12,OUT045,3052.9219
FDC28,OUT013,1823.6981
FDO31,OUT045,1286.0114
FDX45,OUT035,2511.8152
FDV21,OUT049,2093.7268
FDH04,OUT049,1467.1261
NCG54,OUT013,2859.2737
FDO13,OUT046,2648.5334
FDA09,OUT027,4853.0
FDC38,OUT017,2041.7758
NCO42,OUT046,2468.1284
FDL45,OUT049,2093.7268
NCK31,OUT013,786.19666
FDM39,OUT017,2994.8765
FDC22,OUT010,472.30585
FDF46,OUT046,1998.4764
FDQ37,OUT045,3055.543
FDH41,OUT010,609.60803
FDQ04,OUT046,676.1156
NCQ02,OUT027,5358.884
FDJ57,OUT027,5403.9614
NCE07,OUT049,2093.7268
FDE56,OUT013,913.43854
FDI20,OUT049,3694.6746
FDK36,OUT018,683.7704
FDP08,OUT027,5472.0703
FDF44,OUT017,2041.7758
NCU53,OUT017,2829.5576
FDF47,OUT035,3871.807
FDS55,OUT010,399.69852
FDZ52,OUT010,245.06665
FDL04,OUT018,1523.6656
NCM26,OUT035,2511.8152
FDX43,OUT049,2832.4048
FDP52,OUT049,3842.222
DRK49,OUT045,682.02893
FDE38,OUT013,2641.5898
DRF13,OUT035,2468.942
FDK41,OUT010,178.79265
FDJ04,OUT027,2967.3237
FDZ44,OUT018,1854.726
FDS11,OUT013,3825.779
FDA55,OUT049,3828.381
NCW53,OUT046,3065.8362
FDB49,OUT027,2788.002
FDD23,OUT017,3079.2715
NCV42,OUT045,1770.2377
NCZ29,OUT018,1905.485
FDQ26,OUT013,828.481
FDV08,OUT017,676.34973
FDC53,OUT049,1593.6799
FDV58,OUT010,444.19263
NCP02,OUT019,162.23851
DRI37,OUT045,850.4881
FDQ12,OUT049,3851.486
FDE33,OUT046,1267.1443
FDX27,OUT045,1563.8184
FDM22,OUT017,769.3683
NCH30,OUT019,300.57913
FDC04,OUT017,3940.2358
FDO38,OUT046,1274.0116
FDV52,OUT027,2980.306
FDB32,OUT013,1564.0684
FDV43,OUT018,663.79407
FDI24,OUT018,2729.95
FDR40,OUT017,1319.1129
FDW02,OUT049,2093.7268
FDE44,OUT049,743.0248
FDL38,OUT046,1468.5493
NCT54,OUT010,183.43625
DRJ39,OUT010,718.8993
FDW55,OUT049,3960.7837
DRF13,OUT019,291.6255
NCW17,OUT049,2093.7268
FDP13,OUT035,679.83484
FDS08,OUT018,2729.95
NCP17,OUT035,999.4017
NCO53,OUT035,3008.4097
FDH19,OUT045,2924.647
FDJ04,OUT017,2041.7758
FDG10,OUT049,833.6721
FDA40,OUT010,176.4541
FDI53,OUT045,2648.6301
FDU09,OUT010,154.48965
FDK60,OUT045,1572.8406
FDR43,OUT017,658.331
FDW22,OUT017,3785.9133
DRP47,OUT010,621.2098
DRG48,OUT010,478.39615
FDA14,OUT035,2468.942
FDU49,OUT013,1440.7489
FDK28,OUT045,4040.9216
FDT19,OUT046,2930.856
NCQ42,OUT045,2041.1287
FDD03,OUT045,3857.3474
NCM53,OUT013,1612.9935
NCX53,OUT045,2041.1287
FDV14,OUT027,2384.3484
NCZ54,OUT017,2645.3003
FDB39,OUT013,825.0313
DRC24,OUT046,2500.1663
FDY36,OUT013,1058.201
FDN01,OUT035,2937.323
DRH25,OUT046,790.3648
FDV08,OUT046,680.3119
NCP53,OUT049,3908.325
FDU52,OUT010,415.09122
NCI42,OUT045,3491.139
FDZ14,OUT035,2041.7758
FDF11,OUT046,3898.376
FDQ13,OUT018,1305.6207
FDO32,OUT010,114.925446
DRJ37,OUT018,2347.0935
FDY43,OUT046,2851.152
NCT41,OUT017,2503.7983
NCV17,OUT045,2041.1287
FDM04,OUT027,1401.7753
DRB48,OUT018,581.1671
FDM24,OUT013,2500.1433
FDT37,OUT049,3972.5232
NCO05,OUT010,183.79846
FDL13,OUT046,3845.0195
FDL15,OUT017,2503.7983
FDB11,OUT018,3296.7551
FDL14,OUT019,338.65784
FDY10,OUT019,300.57913
FDJ40,OUT049,1833.2039
NCW18,OUT046,3883.221
NCY06,OUT013,2072.287
DRE13,OUT018,1305.6207
FDA26,OUT045,3678.181
NCE19,OUT010,117.73897
FDE33,OUT035,1286.6583
DRL59,OUT027,1401.7753
FDY07,OUT046,741.26624
FDF57,OUT018,2688.313
FDM58,OUT035,1770.8846
FDP26,OUT027,2775.2231
FDY32,OUT046,2648.5334
FDD51,OUT010,117.244995
FDU22,OUT018,1896.8732
FDZ49,OUT018,3289.3445
NCI42,OUT017,3751.7593
FDT04,OUT027,1062.922
NCU41,OUT045,3055.543
FDS56,OUT045,4119.6875
NCN42,OUT017,2464.1775
FDK34,OUT046,3883.221
FDB03,OUT017,3940.2358
DRJ25,OUT035,744.9856
FDT25,OUT027,3167.0017
FDN20,OUT013,2859.2737
FDP09,OUT013,3682.012
FDM20,OUT019,548.404
NCG55,OUT046,1987.0226
NCP14,OUT045,1610.8531
NCH06,OUT046,3898.376
FDV52,OUT013,1980.7509
NCL07,OUT035,679.83484
DRJ11,OUT027,5518.0327
DRO59,OUT013,1086.6918
FDW15,OUT010,403.2338
NCQ30,OUT035,2041.7758
NCN54,OUT019,194.48024
FDY01,OUT027,2985.222
FDX39,OUT035,3722.9185
FDH53,OUT027,2252.9507
FDA57,OUT035,682.6759
NCC07,OUT010,308.0139
FDU28,OUT013,3091.8132
FDK36,OUT010,119.05449
FDR36,OUT018,597.56555
NCQ17,OUT035,2511.8152
FDS28,OUT019,156.22931
FDE08,OUT045,2461.5864
FDU22,OUT046,2090.0125
FDG41,OUT045,1610.8531
FDO31,OUT010,174.28554
FDM21,OUT019,578.1106
FDU40,OUT017,3079.2715
FDV36,OUT018,1905.485
FDT10,OUT027,1671.1865
FDX38,OUT045,744.33875
NCU30,OUT027,4475.707
NCV06,OUT049,3082.5935
FDT16,OUT035,4161.881
NCP41,OUT027,2878.79
FDZ56,OUT017,2851.3616
FDC22,OUT035,3068.219
FDU10,OUT035,667.633
FDS46,OUT045,1952.6176
FDO08,OUT049,2653.5342
NCV42,OUT018,1523.6656
FDP33,OUT035,4010.0876
FDJ12,OUT046,3493.5872
FDH04,OUT045,1479.9359
NCU54,OUT013,3698.5728
FDO36,OUT010,485.08673
FDT37,OUT027,6014.562
FDD14,OUT010,462.60992
FDA16,OUT013,3740.1538
NCS42,OUT019,246.95808
FDP10,OUT019,236.07144
FDQ28,OUT049,2493.8914
FDK57,OUT010,253.29169
FDK02,OUT013,1980.7509
FDW47,OUT018,1905.485
NCC42,OUT018,1905.485
FDQ37,OUT018,2848.9482
FDL40,OUT046,1562.1155
DRE13,OUT010,175.27185
FDQ34,OUT027,2775.2231
NCB54,OUT046,2090.0125
FDS48,OUT049,2460.824
FDO15,OUT045,1018.7567
NCT30,OUT013,743.933
FDU49,OUT027,2361.1362
FDE21,OUT046,1998.4764
FDS49,OUT019,202.48294
FDT38,OUT027,2361.1362
FDZ01,OUT045,1610.8531
FDC41,OUT035,1126.1917
DRG13,OUT010,398.41983
NCZ42,OUT018,3362.9802
NCM07,OUT045,1361.7389
NCV17,OUT018,1905.485
DRK39,OUT035,1321.656
FDS37,OUT018,1833.1677
FDV12,OUT019,250.6869
NCG19,OUT018,3346.6453
FDS51,OUT013,959.3686
NCO14,OUT046,680.3119
FDC38,OUT046,2090.0125
FDN15,OUT046,2090.0125
NCH42,OUT013,3843.8926
FDQ22,OUT046,660.4191
FDC05,OUT013,3089.1921
FDZ31,OUT013,3091.8132
DRJ23,OUT049,3082.5935
FDC52,OUT035,2468.942
DRD12,OUT010,182.41632
FDV55,OUT017,2464.1775
FDD32,OUT046,1309.0095
FDR01,OUT049,3503.502
FDY08,OUT019,305.41144
FDQ45,OUT045,3059.24
DRN11,OUT027,4078.101
NCS05,OUT018,1905.485
FDY32,OUT035,2661.3062
NCD31,OUT045,2648.6301
NCE06,OUT049,2644.2856
NCP14,OUT046,1620.1483
NCF18,OUT019,513.54205
FDF14,OUT018,2267.4172
FDB22,OUT017,2503.7983
NCH54,OUT049,2644.2856
FDU27,OUT035,744.9856
FDS58,OUT027,4472.684
NCU29,OUT035,2468.942
FDJ57,OUT013,3091.8132
FDL56,OUT049,1436.9056
FDH60,OUT035,3065.598
FDN24,OUT018,735.23035
FDD02,OUT017,2041.7758
FDP15,OUT017,4117.6533
FDB28,OUT027,5545.364
DRC49,OUT045,2461.5864
NCG30,OUT018,1905.485
FDJ14,OUT049,1263.609
FDL52,OUT045,663.4919
NCG19,OUT027,6102.745
NCN41,OUT035,2041.7758
FDW22,OUT013,3777.9019
FDI02,OUT013,1835.624
FDV51,OUT045,2648.6301
FDV48,OUT046,1274.0116
NCL17,OUT019,337.9461
FDP46,OUT045,1479.9359
FDU10,OUT045,663.4919
FDT37,OUT010,616.9442
FDI27,OUT035,744.9856
FDN51,OUT046,4109.0625
FDW07,OUT035,1451.8528
FDN45,OUT049,3780.504
DRN37,OUT027,4542.0356
DRF48,OUT049,3082.5935
FDP38,OUT019,138.24269
NCX18,OUT027,5508.606
FDK45,OUT018,1833.1677
FDZ37,OUT049,1436.9056
FDS50,OUT018,3296.7551
NCR54,OUT018,3098.9844
NCS17,OUT035,1562.575
FDV31,OUT046,2945.7388
DRE27,OUT017,1564.4653
FDN60,OUT013,2641.5898
FDK26,OUT013,3095.5103
FDX37,OUT018,1503.9248
FDW31,OUT046,3065.8362
FDX26,OUT018,2846.0964
DRL49,OUT019,335.04974
FDU49,OUT017,1367.9078
FDY58,OUT046,3845.0195
FDN03,OUT045,3960.7837
NCV06,OUT010,472.30585
FDH53,OUT045,1321.009
FDG31,OUT018,919.9279
NCC06,OUT045,2041.1287
FDS13,OUT049,4119.6875
FDP16,OUT035,3948.2683
FDA35,OUT013,2072.287
DRP47,OUT018,3398.2048
FDY28,OUT010,663.5023
FDY20,OUT035,1480.5829
NCH30,OUT017,1807.7373
NCR29,OUT019,158.3947
NCP05,OUT013,2458.0464
NCF30,OUT019,307.06696
FDA08,OUT035,2670.5547
FDN51,OUT027,6014.562
FDH12,OUT046,1620.1483
FDY39,OUT017,3023.1833
NCO53,OUT045,3059.24
FDB40,OUT046,2468.1284
FDH02,OUT049,1467.1261
FDY11,OUT027,1737.9922
FDQ09,OUT019,300.57913
FDP16,OUT013,3909.9956
NCF55,OUT018,575.35046
FDY09,OUT027,4720.412
FDY39,OUT045,2995.7336
NCU53,OUT049,2644.2856
NCT41,OUT049,2471.5796
FDJ45,OUT046,660.4191
FDR28,OUT013,2641.5898
FDN08,OUT013,2009.7655
FDJ07,OUT049,2002.1907
FDZ09,OUT027,4492.444
FDQ14,OUT017,2464.1775
FDY12,OUT027,1307.198
FDK57,OUT046,2090.0125
FDD20,OUT049,2093.7268
FDS36,OUT018,1730.1334
FDI40,OUT049,1620.1483
FDJ40,OUT045,1807.0903
FDE08,OUT013,2458.0464
DRK01,OUT013,1565.9587
FDC58,OUT049,682.07043
FDE50,OUT046,3068.4573
FDX48,OUT035,2511.8152
DRM35,OUT018,2729.95
FDG41,OUT013,1612.9935
FDB52,OUT046,3971.8286
FDV19,OUT045,2627.8052
DRG48,OUT017,2464.1775
FDI26,OUT013,3011.652
FDU11,OUT019,307.06696
FDF59,OUT019,299.52344
FDR07,OUT049,1564.1497
NCE06,OUT017,2645.3003
FDE10,OUT046,2090.0125
NCO55,OUT046,1620.1483
FDZ13,OUT013,767.69354
FDT50,OUT017,1564.4653
FDH12,OUT010,245.51443
FDD21,OUT045,1952.6176
NCM05,OUT013,4131.8833
FDK04,OUT013,873.81165
FDN33,OUT017,1564.4653
NCM18,OUT010,163.74123
DRC25,OUT049,1347.4388
FDT47,OUT017,1564.4653
FDD45,OUT027,2732.2476
NCD07,OUT018,1827.3032
NCY54,OUT010,433.34766
FDL12,OUT049,940.35986
FDL02,OUT017,1611.5001
FDC60,OUT035,1480.5829
FDR37,OUT017,3005.8157
FDY16,OUT017,3082.9685
FDU26,OUT045,2041.1287
FDN24,OUT013,786.19666
FDH44,OUT013,2458.0464
FDE23,OUT010,114.925446
FDW60,OUT017,2935.6653
FDQ55,OUT049,2002.1907
FDV32,OUT027,1686.3298
FDV03,OUT010,415.17117
FDY14,OUT010,578.07654
NCL55,OUT027,6023.599
DRF25,OUT017,664.1479
FDX03,OUT046,680.3119
FDF40,OUT045,3910.7039
FDX24,OUT010,185.2739
FDA25,OUT049,1620.1483
FDH21,OUT018,2437.4263
FDB47,OUT010,701.43634
FDT34,OUT019,236.07144
FDS39,OUT010,258.07587
NCU05,OUT046,1274.0116
FDE02,OUT049,1514.5698
FDL25,OUT035,1480.5829
FDC50,OUT049,1514.5698
FDZ32,OUT049,1620.1483
FDV14,OUT045,1451.2058
FDR07,OUT045,1563.8184
FDB26,OUT049,787.0099
NCR50,OUT045,2472.342
FDP01,OUT018,2347.0935
FDH57,OUT045,2041.1287
FDM60,OUT027,1092.8776
FDA45,OUT017,2935.6653
FDU55,OUT017,4117.6533
FDH40,OUT035,1321.656
FDG40,OUT019,90.46499
FDT12,OUT049,3780.504
DRL59,OUT045,793.4373
FDT47,OUT018,1490.2378
FDI60,OUT017,1011.5633
DRF51,OUT027,1062.922
NCK31,OUT049,743.0248
FDB08,OUT045,2648.6301
FDM44,OUT035,1611.5001
FDD46,OUT018,2314.2195
FDR27,OUT019,299.52344
FDV56,OUT010,244.97437
FDM02,OUT049,1355.5042
FDU45,OUT018,1760.1351
FDZ10,OUT017,2041.7758
NCK31,OUT010,119.14656
FDR27,OUT035,2041.7758
FDF33,OUT013,1612.9935
FDJ36,OUT046,1620.1483
FDP33,OUT049,3981.7776
FDG17,OUT046,3898.376
FDG47,OUT027,5992.9243
NCW29,OUT046,2090.0125
DRH59,OUT017,1011.5633
FDR32,OUT017,3886.8794
FDP48,OUT035,3008.4097
FDG17,OUT035,3948.2683
DRJ59,OUT017,676.34973
FDY48,OUT027,2775.2231
FDB02,OUT046,2930.856
FDN10,OUT019,306.1661
NCD55,OUT035,684.0311
FDX34,OUT013,2072.287
FDZ38,OUT045,2918.0142
DRF37,OUT049,4119.6875
DRL47,OUT019,307.06696
FDL27,OUT035,1019.4037
NCP53,OUT035,3894.9119
FDT03,OUT019,514.70807
FDJ28,OUT035,3068.219
FDF40,OUT018,3392.739
FDA32,OUT035,3722.9185
NCP02,OUT017,840.3106
FDZ31,OUT045,3052.9219
NCQ29,OUT013,4131.8833
FDP57,OUT010,245.51443
FDL32,OUT027,2993.1418
DRB01,OUT035,3068.219
FDJ40,OUT046,1620.1483
FDO24,OUT018,2437.4263
FDO11,OUT018,3391.8577
FDA56,OUT035,2041.7758
FDF02,OUT045,1610.8531
FDA10,OUT013,2072.287
NCI55,OUT017,2041.7758
FDZ40,OUT010,266.87128
FDV08,OUT049,682.07043
FDN48,OUT013,1470.9694
FDU57,OUT017,2464.1775
DRF49,OUT013,1980.7509
FDS02,OUT035,3065.598
FDS43,OUT046,3068.4573
FDT16,OUT013,4106.8877
FDX19,OUT027,6102.745
FDK15,OUT046,1586.7207
DRA12,OUT049,2100.6143
FDY35,OUT017,743.9259
NCU42,OUT013,2859.2737
FDD26,OUT013,3095.5103
FDR11,OUT018,2456.0083
NCP53,OUT045,3910.7039
FDP34,OUT045,2511.2483
NCV41,OUT019,300.0513
FDN20,OUT018,2606.9346
FDZ16,OUT018,2851.5693
FDZ28,OUT049,2093.7268
NCL55,OUT013,3980.0898
NCJ17,OUT046,1350.3524
FDT37,OUT046,3971.8286
FDV51,OUT049,2832.4048
FDZ28,OUT035,2041.7758
FDN27,OUT013,1980.7509
FDS14,OUT019,353.76453
FDZ58,OUT045,2041.1287
FDD46,OUT046,2506.6353
FDJ03,OUT035,744.9856
FDU03,OUT010,485.08673
FDA33,OUT027,4063.013
NCW53,OUT035,3068.219
NCC55,OUT017,660.6535
FDP52,OUT019,561.2314
FDE39,OUT049,2093.7268
FDB44,OUT035,3745.2734
FDG59,OUT013,660.6606
FDI05,OUT013,1058.201
FDF59,OUT045,2041.1287
FDM39,OUT019,482.08307
FDB14,OUT013,1470.9694
NCS05,OUT019,305.41144
DRJ35,OUT045,975.89264
FDO31,OUT019,223.07408
FDA31,OUT046,2930.856
FDX40,OUT049,665.6718
FDW56,OUT045,3055.543
FDH09,OUT018,711.2664
FDA52,OUT019,444.87463
FDF20,OUT019,579.7378
FDE40,OUT046,974.1883
NCU17,OUT046,1600.4077
NCP14,OUT035,1611.5001
FDN25,OUT027,1670.09
FDU39,OUT049,879.9286
NCM05,OUT017,4142.6484
FDU07,OUT017,2464.1775
FDF28,OUT049,2093.7268
FDR57,OUT049,2623.4607
FDJ33,OUT013,2072.287
DRH23,OUT035,848.5435
FDQ52,OUT046,3950.8347
DRK13,OUT035,3065.598
FDP09,OUT046,3692.266
FDR08,OUT027,3002.3591
FDV50,OUT045,2041.1287
FDT13,OUT049,3082.5935
FDJ27,OUT027,2775.2231
FDH21,OUT046,2622.7825
FDW14,OUT027,2603.5317
FDL52,OUT049,667.2299
FDW28,OUT017,3076.6504
FDL40,OUT049,1564.1497
FDE24,OUT046,2096.9
FDX35,OUT049,3842.222
FDP46,OUT017,1451.8528
FDX56,OUT045,3491.139
FDQ45,OUT049,3086.2905
FDK50,OUT027,4386.086
FDY26,OUT045,3694.7417
FDQ09,OUT017,1947.4001
FDN39,OUT049,2854.2087
FDP13,OUT017,676.34973
FDR51,OUT013,2458.0464
FDZ49,OUT010,727.4978
FDL28,OUT018,3346.6453
FDZ10,OUT035,2041.7758
FDK38,OUT013,2458.0464
DRL49,OUT027,3351.2793
FDR15,OUT013,2500.1433
FDQ24,OUT035,4010.0876
FDD56,OUT013,2945.565
NCR42,OUT046,660.4191
FDH52,OUT045,1018.7567
FDH57,OUT019,299.52344
FDR15,OUT010,415.09122
FDJ34,OUT035,2041.7758
FDW37,OUT035,1516.9197
FDQ23,OUT018,1521.5809
FDP34,OUT013,2620.765
FDE04,OUT027,4716.863
FDC48,OUT045,1286.0114
FDA47,OUT019,478.52908
FDI35,OUT018,2754.4377
NCV05,OUT013,2511.2253
FDR28,OUT045,2648.6301
FDH31,OUT017,1573.4875
FDP59,OUT019,236.07144
FDS19,OUT018,1190.416
FDM60,OUT045,682.02893
FDJ44,OUT018,2729.95
DRH51,OUT017,1451.8528
DRC25,OUT017,1359.8425
DRE25,OUT013,1518.4131
NCX05,OUT049,2002.1907
FDR11,OUT017,2626.7183
DRP47,OUT045,3972.5232
DRC49,OUT019,336.45734
FDQ47,OUT027,1062.922
FDL20,OUT013,1823.6981
FDM34,OUT035,2041.7758
NCN55,OUT013,3909.9956
FDD41,OUT035,1611.5001
FDE52,OUT049,1467.1261
NCT18,OUT019,415.64307
FDJ32,OUT018,868.1294
FDE16,OUT046,3698.0603
FDZ09,OUT045,2648.6301
DRZ11,OUT046,2090.0125
FDK41,OUT049,1436.9056
FDE56,OUT049,940.35986
FDH34,OUT013,3091.8132
DRI49,OUT013,1265.5222
DRI59,OUT046,3821.9146
DRC36,OUT049,2940.701
FDS15,OUT019,236.07144
FDI07,OUT018,3098.9844
FDZ15,OUT018,1854.726
NCX41,OUT027,5497.983
NCO29,OUT019,473.77765
FDF57,OUT013,2859.2737
FDI33,OUT035,1480.5829
DRJ47,OUT049,2940.701
FDB34,OUT046,1358.4177
FDY22,OUT027,3351.2793
DRL11,OUT017,2626.7183
FDY46,OUT035,3068.219
FDG17,OUT013,3909.9956
FDE52,OUT018,1372.3707
DRP47,OUT027,6023.599
FDO01,OUT010,256.3714
FDL09,OUT046,2851.152
FDR57,OUT013,2620.765
DRD37,OUT035,744.9856
FDQ36,OUT027,1065.5051
FDL33,OUT049,3079.9724
FDL48,OUT045,744.33875
FDL28,OUT049,3851.486
NCN29,OUT046,741.26624
FDO13,OUT035,2670.5547
FDB38,OUT045,2648.6301
FDI36,OUT035,3065.598
FDI58,OUT035,1516.9197
FDH22,OUT018,1905.485
FDQ27,OUT013,1612.9935
FDT33,OUT046,2786.1333
FDC56,OUT045,1978.6073
FDF14,OUT046,2500.1663
FDQ39,OUT017,3079.2715
NCM43,OUT017,2645.3003
FDS46,OUT035,2041.7758
FDI22,OUT049,3699.3406
NCE43,OUT045,2846.9307
FDZ36,OUT010,462.60992
FDR13,OUT019,300.57913
FDP46,OUT018,1390.6802
FDW56,OUT019,512.16925
FDB40,OUT017,2464.1775
FDM28,OUT018,2750.117
FDV49,OUT013,4131.8833
NCS53,OUT018,2351.7886
FDO03,OUT049,3851.486
FDT15,OUT035,3071.916
FDD33,OUT049,3851.486
FDX13,OUT017,4007.9514
FDH60,OUT013,3089.1921
DRH51,OUT046,1358.4177
NCL07,OUT049,682.07043
FDW51,OUT045,3678.181
FDF21,OUT019,504.5545
FDH26,OUT019,305.41144
FDJ03,OUT049,743.0248
FDU35,OUT017,1566.4995
DRL01,OUT018,3346.6453
FDE59,OUT045,663.4919
FDI60,OUT035,1019.4037
DRH39,OUT035,1286.6583
FDK36,OUT049,743.0248
FDN52,OUT045,1361.7389
FDU12,OUT017,4142.6484
NCT05,OUT027,6014.562
FDS37,OUT027,2980.306
FDK24,OUT017,743.9259
DRF36,OUT013,3091.8132
FDN46,OUT010,186.51892
NCN06,OUT045,2648.6301
FDD59,OUT035,1286.6583
FDM14,OUT045,1610.8531
FDO10,OUT018,797.5902
FDU35,OUT013,1567.9929
NCA30,OUT018,2851.5693
NCO41,OUT049,1564.1497
FDI24,OUT046,2930.856
FDZ16,OUT046,3068.4573
FDV47,OUT046,1309.0095
FDV16,OUT045,663.4919
FDZ22,OUT035,1321.656
FDO20,OUT010,591.3739
FDW38,OUT013,828.481
FDW52,OUT045,2648.6301
FDT43,OUT019,138.24269
NCS29,OUT045,4119.6875
NCC31,OUT017,2503.7983
FDA21,OUT017,3079.2715
FDQ55,OUT046,1998.4764
NCE54,OUT049,1251.4716
FDD45,OUT017,1516.9197
NCP17,OUT017,1011.5633
FDR47,OUT035,3068.219
DRM35,OUT013,2960.4478
FDR47,OUT019,503.70734
FDX19,OUT010,535.1173
FDV22,OUT027,4354.236
FDQ46,OUT027,3083.6787
DRO47,OUT045,1819.0167
FDB44,OUT010,701.43634
FDN02,OUT010,640.25714
FDW10,OUT045,2924.647
FDJ41,OUT019,575.3445
FDM50,OUT046,848.7835
FDW10,OUT035,2952.2058
FDY48,OUT049,1620.1483
NCE30,OUT027,5497.983
FDO04,OUT045,850.4881
FDQ26,OUT010,153.25777
NCX29,OUT018,2267.4172
FDE39,OUT046,1998.4764
NCR54,OUT027,5516.4185
NCP55,OUT027,1670.09
FDX22,OUT017,3741.299
FDI05,OUT035,1088.2842
FDC51,OUT027,3163.2087
FDC10,OUT013,2066.1707
FDJ46,OUT045,2924.647
FDV10,OUT010,107.93297
FDX12,OUT027,6029.869
FDL43,OUT019,199.03525
DRB13,OUT046,3068.4573
FDF59,OUT027,3174.6184
FDT35,OUT049,2832.4048
NCJ19,OUT035,851.1351
FDT35,OUT018,2621.9822
FDI48,OUT046,741.26624
DRC24,OUT019,322.3391
NCZ05,OUT017,1611.5001
FDJ57,OUT049,3086.2905
FDX11,OUT017,3076.2021
FDE09,OUT035,1807.7373
